Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region
000070,KOSPI,삼양홀딩스,기타 금융업,"지주회사,경영자문컨설팅",1968-12-27,12월,"엄태웅, 윤재엽",http://www.samyang.com,서울특별시
000075,KOSPI,삼양홀딩스우,,,,,,,
002810,KOSPI,삼영무역,기타 전문 도매업,"화공약품, 안경렌즈",1988-03-28,12월,이승용,http://www.samyung.co.kr,서울특별시
005680,KOSPI,삼영전자,전자부품 제조업,"전자부품(알루미늄 전해콘덴서),전기이중층콘덴서,센서 제조,도매",1976-12-28,12월,"변동준, 김성수(각자 대표이사)",http://www.samyoung.co.kr,경기도
003720,KOSPI,삼영화학,플라스틱제품 제조업,"합성수지(BOPP,캐파시타),PPC,랩,종이상자(카톤팩) 제조",1976-06-30,12월,이석준,http://www.sycc.co.kr,서울특별시
023000,KOSPI,삼원강재,자동차 신품 부품 제조업,"열간압연제품(평강,봉강,특수이형강,환강,자동차용 겹판스프링) 제조,판매",2011-07-22,12월,"허재철, 장범석 (각자대표)",http://www.samwon-steel.co.kr,경상북도
004380,KOSPI,삼익THK,일반 목적용 기계 제조업,"직선운동시스템,메카트로시스템,기타정밀 자동화기기 제조,판매/전자상거래,인터넷 관련 s/w,h/w 개발,판매,유지보수",1989-09-26,12월,"진영환, 전영배",http://www.samickthk.co.kr,대구광역시
002450,KOSPI,삼익악기,악기 제조업,"피아노,기타,현악기,전자악기,동 부분품 제조,임대,도매",1988-09-30,12월,"김종섭, 이형국",http://www.samick.co.kr,충청북도
004440,KOSPI,삼일씨엔에스,"시멘트, 석회, 플라스터 및 그 제품 제조업","PHC파일, 골재, 강교제작",2016-03-30,12월,정용근,http://www.daelimcns.co.kr,서울특별시
000520,KOSPI,삼일제약,의약품 제조업,"양약(부루펜,액티피드,포리부틴) 제조,도매",1985-05-29,12월,"허승범, 김상진 (각자 대표이사)",http://www.samil-pharm.com,서울특별시
009770,KOSPI,삼정펄프,"펄프, 종이 및 판지 제조업","지류화장지,안면용,위생용 티슈 제조,판매",2006-10-17,12월,전성오,http://www.sjpulp.com,경기도
005500,KOSPI,삼진제약,의약품 제조업,"의약품(게보린,세트라졸,염산나록손) 제조,판매,수출입,약초재배",1988-06-18,12월,"장홍순, 최용주",http://www.samjinpharm.co.kr,서울특별시
004690,KOSPI,삼천리,연료용 가스 제조 및 배관공급업,도시가스 공급/부동산 임대,1976-12-23,12월,"이찬의, 유재권",http://www.samchully.co.kr,서울특별시
010960,KOSPI,삼호개발,기반조성 및 시설물 축조관련 전문공사업,"토공사,철근콘크리트공사,포장공사,미장방수공사,상하수도공사,수중공사,비계구조물해체공사/골재,아스콘 제조,판매,중기임대",2005-05-12,12월,심재범,http://www.samhodev.co.kr/,충청남도
004450,KOSPI,삼화왕관,기타 금속 가공제품 제조업,"납세용 일반병마개,알루미늄캡,플라스틱캡 제조,판매,금속인쇄,수출",1976-05-28,12월,고기영,http://www.samhwa.co.kr,경기도
009470,KOSPI,삼화전기,전자부품 제조업,"콘덴서 제조,판매",1986-11-24,12월,"오영주, 박종온",http://www.samwha.co.kr,충청북도
011230,KOSPI,삼화전자,영상 및 음향기기 제조업,"전자부품(페라이트 코어,SMPS,편향요크(DY),고압변성기(FBT)용코어) 제조,판매",1987-05-25,12월,"오영주, 이건화",http://www.samwha.co.kr,경기도
001820,KOSPI,삼화콘덴서,전자부품 제조업,콘덴서(축전기) 제조,1976-06-26,12월,"오영주, 박진",http://www.samwha.com,경기도
000390,KOSPI,삼화페인트,기타 화학제품 제조업,"건축용페인트,공업용페인트,분체도료 등 제조",1993-09-10,12월,"오진수,류기붕(각자대표)",http://www.samhwa.com,경기도
001290,KOSPI,상상인증권,금융 지원 서비스업,유가증권 매매,1988-09-23,12월,이명수,http://www.sangsanginib.com,서울특별시
041650,KOSPI,상신브레이크,자동차 신품 부품 제조업,"자동차 브레이크 슈 어셈블리,브레이크패드 제조/군납업,무역/부동산 임대",2004-10-27,12월,"김효일, 박세종",http://www.sangsin.com,대구광역시
075180,KOSPI,새론오토모티브,자동차 신품 부품 제조업,"자동차부품(브레이크패드,라이닝)",2005-10-21,12월,"정경호, 이시이 야스지",http://www.saeronauto.co.kr,충청남도
007540,KOSPI,샘표,기타 금융업,"간장,된장,고추장 제조,가공,판매,무역",1976-06-29,12월,박진선,http://www.sempio.com,서울특별시
248170,KOSPI,샘표식품,기타 식품 제조업,간장,2016-08-09,12월,박진선,http://www.sempio.com,서울특별시
007860,KOSPI,서연,기타 금융업,"자동차부품(승용차내장품-도어트림,헤드라이닝,승용차시트) 제조,도매",1989-09-09,12월,유양석,http://www.seo-yon.com,경기도
200880,KOSPI,서연이화,자동차 신품 부품 제조업,자동차 도어 트림 및 시트,2014-08-08,12월,강용석,http://www.seoyoneh.com,경기도
017390,KOSPI,서울가스,연료용 가스 제조 및 배관공급업,"도시가스공급,가스공급설비공사",1995-08-18,12월,공동대표이사 박근원 공동대표이사 김진철,http://www.seoulgas.co.kr,서울특별시
004410,KOSPI,서울식품,기타 식품 제조업,"빵,스넥,마아가린,유지류,사료 제조,도매",1973-12-28,12월,서성훈,http://seoul-food.co.kr,충청북도
004415,KOSPI,서울식품우,,,,,,,
021050,KOSPI,서원,금속 주조업,"비철금속(황동 빌레트,인코트) 제조,재생원료생산",1996-01-30,12월,"조시영, 조경호",http://www.swbrass.co.kr,경기도
008490,KOSPI,서흥,기타 화학제품 제조업,"의약품(하드캅셀,건강보조식품,소프트캅셀),건강보조식품,인삼제품 제조,판매",1990-03-27,12월,양주환,http://www.suheung.com,충청북도
007610,KOSPI,선도전기,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","수배전반,중전기기 제조,도매/전기공사",1989-11-30,12월,"전동준, 남삼우(각자 대표이사)",http://www.seondo.co.kr,경기도
136490,KOSPI,선진,동물용 사료 및 조제식품 제조업,조제동물사료,2011-02-16,12월,이범권,,경기도
014910,KOSPI,성문전자,전자부품 제조업,"콘덴서용 증착필름,압력분무식 플러스자동도포기 제조,판매",1990-03-24,12월,신준섭,http://www.smec-korea.co.kr,경기도
014915,KOSPI,성문전자우,,,,,,,
003080,KOSPI,성보화학,"비료, 농약 및 살균, 살충제 제조업","완제농약(해비치과립,카스텔란),원제농약(슈퍼유나니,다이아톤) 제조,도매",1976-12-23,12월,윤정선,http://www.sbcc.kr,경기도
004980,KOSPI,성신양회,"시멘트, 석회, 플라스터 및 그 제품 제조업","시멘트,레미콘 제조",1976-06-30,12월,김상규,http://www.sungshincement.co.kr,서울특별시
004985,KOSPI,성신양회우,,,,,,,
011300,KOSPI,성안,직물직조 및 직물제품 제조업,"제직,염색,폴리에스터직물,자수직물봉제 제조,판매/임대료,관리비 수입",1995-11-10,12월,박상태,http://www.startex.co.kr,대구광역시
000180,KOSPI,성창기업지주,회사 본부 및 경영 컨설팅 서비스업,"합판, 마루, 파티클보드, 우드칩, 포르말린 등 제조",1976-06-02,12월,우인석,http://www.sce.kr,부산광역시
002420,KOSPI,세기상사,"영화, 비디오물, 방송프로그램 제작 및 배급업","극장(영화상영)/극영화,만화영화 제조/음식료품,일용잡화 소매/부동산 임대",1968-12-27,12월,조영준,http://daehancinema.com,서울특별시
004360,KOSPI,세방,도로 화물 운송업,"도로운송,항만하역,창고,지게차 임대",1977-05-19,12월,최종일,http://www.sebang.com,부산광역시
004365,KOSPI,세방우,,,,,,,
004490,KOSPI,세방전지,일차전지 및 축전지 제조업,"자동차용 및 산업용 축전지(연축전지) 제조,판매",1987-11-28,12월,"대표이사 원성연, 대표이사 차주호",http://www.gbattery.com,서울특별시
001430,KOSPI,세아베스틸,1차 철강 제조업,"특수강,철도용품,자동차부품 제조,수출입",1991-03-12,12월,"김철희, 박준두",http://www.seahbesteel.co.kr,서울특별시
306200,KOSPI,세아제강,1차 철강 제조업,강관,2018-10-05,12월,"이휘령, 김석일",http://www.seahsteel.co.kr,서울특별시
003030,KOSPI,세아제강지주,기타 금융업,경영컨설팅업,1969-05-13,12월,"이주성, 김태현",http://www.seahsteel.co.kr/company/holdings/,서울특별시
019440,KOSPI,세아특수강,1차 철강 제조업,"냉간압조용선재,마봉강,스테인레스봉강 제조",2011-06-01,12월,서영범,http://www.seahsp.co.kr,경상북도
058650,KOSPI,세아홀딩스,1차 철강 제조업,지주회사/투자 및 경영컨설팅/부동산 임대,2001-07-30,12월,"이태성, 천정철",http://www.seahholdings.co.kr,서울특별시
013000,KOSPI,세우글로벌,기타 전문 도매업,"화공약품.엔지니어링 플라스틱,페놀계제품,석유화학제품 판매/철재가구,사무목재가구 제조/교육사업",1989-09-05,12월,안백순,http://www.sewoo21.co.kr,인천광역시
091090,KOSPI,세원이앤씨,"구조용 금속제품, 탱크 및 증기발생기 제조업","화학플랜트 설비,기계 제작(음식료,석유화학사업관련)/유공압기기 판매",2006-07-31,12월,"이종인, 전종태 (각자대표이사)",http://www.sewonenc.com,경상남도
021820,KOSPI,세원정공,자동차 신품 부품 제조업,"자동차부품(차체류,램프류) 제조",1996-07-03,06월,"김문기, 김상현",http://www.se-won.co.kr,대구광역시
067830,KOSPI,세이브존I&C,종합 소매업,"대형할인점(백화점)/부동산 임대/주차장,문화센터 운영",2002-07-25,12월,김현동,http://www.savezone.co.kr,서울특별시
033530,KOSPI,세종공업,자동차 신품 부품 제조업,"자동차부품,자동차소음기(머플러),배기가스정화기,배기계통부품 제조",2002-09-25,12월,"박정길, 김기홍, 김익석 (각자 대표이사)",http://www.sjku.co.kr,울산광역시
075580,KOSPI,세진중공업,선박 및 보트 건조업,"선박 Deck House, LPG Tank, Upper Deck Unit, 해양플랜트 Living Quarter",2015-11-30,12월,최양환,http://www.sejinheavy.com,울산광역시
027970,KOSPI,세하,"펄프, 종이 및 판지 제조업","백판지,마니라판지,지류,하수처리기계 제조/상하수도설비공사,수질오염방지시설공사",1996-07-03,12월,"이제선, 안재호",http://www.seha.co.kr,대구광역시
308170,KOSPI,센트랄모텍,자동차 신품 부품 제조업,"이너레이스, 오디 클러치보스, 로터샤프트, 슬리브기어, 컨트롤 암, 엑슬",2019-11-25,12월,"이동옥, 강태룡",http://www.centralmotek.co.kr,울산광역시
012600,KOSPI,센트럴인사이트,일반 목적용 기계 제조업,"금융단말기(현금자동입출금기,온라인단말기),통신기기 제조,판매",1990-07-10,12월,엄태희,http://www.chunghocomnet.com,서울특별시
068270,KOSPI,셀트리온,기초 의약물질 및 생물학적 제제 제조업,"램시마, 트룩시마, 허쥬마",2018-02-09,12월,기우성,http://www.celltrion.com,인천광역시
336370,KOSPI,솔루스첨단소재,전자부품 제조업,"동박, 유압기기 등",2019-10-18,12월,"진대제, 서광벽(각자 대표이사)",http://www.solusadvancedmaterials.com,전라북도
33637K,KOSPI,솔루스첨단소재1우,,,,,,,
33637L,KOSPI,솔루스첨단소재2우B,,,,,,,
248070,KOSPI,솔루엠,전자부품 제조업,"POWER, 3in1 Board, ESL 등",2021-02-02,12월,전성호,http://www.solu-m.com,경기도
004430,KOSPI,송원산업,기타 화학제품 제조업,"폴리머첨가제(PVC안정제,산화방지제),폴리우레탄수지,프라스틱첨가제 제조",1977-06-25,12월,김충식 대표이사,http://www.songwon.com,울산광역시
017550,KOSPI,수산중공업,특수 목적용 기계 제조업,"유압브레이커,트럭크레인,플라즈마 파암장비,특장차,산업기계,건설기계 제조,도매",1991-08-30,12월,"김병현, 정석현(각자 대표이사)",http://www.soosan.co.kr,경기도
053210,KOSPI,스카이라이프,텔레비전 방송업,위성방송서비스,2011-06-03,12월,김철수,http://www.ktskylife.co.kr,서울특별시
026890,KOSPI,스틱인베스트먼트,신탁업 및 집합투자업,사모펀드(PEF),1997-11-25,12월,"곽동걸, 곽대환, 이태고",http://www.stic.co.kr,서울특별시
134790,KOSPI,시디즈,가구 제조업,의자,2011-01-25,12월,대표이사 이상배,http://www.sidiz.com,경기도
016590,KOSPI,신대양제지,"골판지, 종이 상자 및 종이용기 제조업","골판지용 골심지,라이너지 제조,수출입",1995-12-21,12월,"권혁홍, 이상천(각자 대표이사)",http://www.dygroup.co.kr,경기도
029530,KOSPI,신도리코,컴퓨터 및 주변장치 제조업,"복사기, 3D프린터, 프린터, 주변기기 제조,판매",1996-12-24,12월,박동안,http://www.sindoh.com,서울특별시
004970,KOSPI,신라교역,어로 어업,"원양어업(참치,명태,휠레트,연육,명란,새우),어획물 판매/직물 수출",1976-06-30,12월,김호운,http://www.sla.co.kr,서울특별시
011930,KOSPI,신성이엔지,반도체 제조업,"태양전지, 태양광모듈 제조 및 판매, 태양광 발전설치공사, 클린룸, 자동화장비",1996-07-31,12월,"이지선, 안윤수",http://www.shinsungeng.com,경기도
005390,KOSPI,신성통상,기타 전문 도매업,"의류,악세사리(모자,벨트,가방) 도매/의류 제조",1975-12-22,06월,대표이사 염태순,http://www.ssts.co.kr,서울특별시
004170,KOSPI,신세계,종합 소매업,"백화점,할인점(E마트)",1985-08-19,12월,차정호,http://www.shinsegae.com,서울특별시
035510,KOSPI,신세계 I&C,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","IT시스템 개발, 운영 및 유지보수, IT 컨설팅, IT장비솔루션 총판, 아웃소싱, IDC, IT기기 및 휴대폰 유통, 전자상품권",2006-05-18,12월,손정현,http://www.shinsegae-inc.com,서울특별시
034300,KOSPI,신세계건설,건물 건설업,"토목,건축,건축관련기술서비스,빌딩관리용역,골프장,내장공사,시설개보수,설계용역",2002-06-17,12월,윤명규,http://httpswww.shinsegae-enc.com,서울특별시
031430,KOSPI,신세계인터내셔날,"섬유, 의복, 신발 및 가죽제품 소매업","섬유, 의복, 신발 및 가죽제품 소매",2011-07-14,12월,"장재영, 이길한, 손문국 (각자대표)",http://www.sikorea.co.kr,서울특별시
031440,KOSPI,신세계푸드,음식점업,"단체급식, 식자재유통, 외식",2010-04-29,12월,송현석,http://www.shinsegaefood.com,서울특별시
006880,KOSPI,신송홀딩스,산업용 농·축산물 및 동·식물 도매업,사업경영 및 관리자문,2013-11-21,12월,조갑주,http://www.singsongholdings.com,서울특별시
005800,KOSPI,신영와코루,봉제의복 제조업,"여성용 내의류(화운데이션,란제리,블래지어),환자,노령자용 파자마,남성용 내의류 제조",1976-12-28,12월,"이의평, 이성원",http://www.shinyoungwacoal.co.kr/,서울특별시
001720,KOSPI,신영증권,금융 지원 서비스업,증권업,1987-08-24,03월,"원종석, 황성엽",http://www.shinyoung.com,서울특별시
001725,KOSPI,신영증권우,,,,,,,
009270,KOSPI,신원,봉제의복 제조업,"여성,남성의류,스웨터,의복관련 악세사리,사카린,망초 제조,판매,수출입/섬유의류 도매/신용카드업/의류전문 물류대행 및 임대사업",1988-08-24,12월,박정주,http://www.sw.co.kr,서울특별시
009275,KOSPI,신원우,,,,,,,
002700,KOSPI,신일전자,기계장비 및 관련 물품 도매업,"가정용 전기기구(선풍기,난로,세탁기),전자기구,연구기구 제조,수출입",1975-09-30,12월,정윤석,http://www.shinil.co.kr,충청남도
019170,KOSPI,신풍제약,의약품 제조업,"의약품(항생제,혈전용해제,향정신성약품,구충제) 제조,판매",1990-01-20,12월,유 제 만,http://www.shinpoong.co.kr,경기도
019175,KOSPI,신풍제약우,,,,,,,
002870,KOSPI,신풍제지,"펄프, 종이 및 판지 제조업","마닐라판지 제조,도소매",1976-06-30,12월,정학헌,http://www.shinpoongpaper.com,서울특별시
500059,KOSPI,신한 FnGuide 메타버스 ETN,,,,,,,
500001,KOSPI,신한 K200 USD 선물 바이셀 ETN,,,,,,,
500058,KOSPI,신한 S&P500 VIX S/T 선물 ETN C,,,,,,,
500002,KOSPI,신한 USD K200 선물 바이셀 ETN,,,,,,,
500015,KOSPI,신한 WTI원유 선물 ETN(H),,,,,,,
500018,KOSPI,신한 구리 선물 ETN(H),,,,,,,
500016,KOSPI,신한 금 선물 ETN(H),,,,,,,
500009,KOSPI,신한 다우존스지수 선물 ETN(H),,,,,,,
500011,KOSPI,신한 달러인덱스 선물 ETN(H),,,,,,,
500056,KOSPI,신한 레버리지 Russell 2000 ETN,,,,,,,
500050,KOSPI,신한 레버리지 S&P500 선물 ETN,,,,,,,
500019,KOSPI,신한 레버리지 WTI원유 선물 ETN(H),,,,,,,
500040,KOSPI,신한 레버리지 구리 선물 ETN,,,,,,,
500037,KOSPI,신한 레버리지 금 선물 ETN,,,,,,,
500020,KOSPI,신한 레버리지 다우존스지수 선물 ETN(H),,,,,,,
500035,KOSPI,신한 레버리지 미국달러 선물 ETN,,,,,,,
500029,KOSPI,신한 레버리지 은 선물 ETN(H),,,,,,,
500053,KOSPI,신한 레버리지 천연가스 선물 ETN,,,,,,,
500004,KOSPI,신한 브렌트원유 선물 ETN(H),,,,,,,
500013,KOSPI,신한 옥수수 선물 ETN(H),,,,,,,
500017,KOSPI,신한 은 선물 ETN(H),,,,,,,
500057,KOSPI,신한 인버스 2X Russell 2000 ETN,,,,,,,
500051,KOSPI,신한 인버스 2X S&P500 선물 ETN,,,,,,,
500027,KOSPI,신한 인버스 2X WTI원유 선물 ETN(H),,,,,,,
500041,KOSPI,신한 인버스 2X 구리 선물 ETN,,,,,,,
500038,KOSPI,신한 인버스 2X 금 선물 ETN,,,,,,,
500028,KOSPI,신한 인버스 2X 다우존스지수 선물 ETN(H),,,,,,,
500036,KOSPI,신한 인버스 2X 미국달러 선물 ETN,,,,,,,
500030,KOSPI,신한 인버스 2X 은 선물 ETN(H),,,,,,,
500054,KOSPI,신한 인버스 2X 천연가스 선물 ETN,,,,,,,
500032,KOSPI,신한 인버스 2X 천연가스 선물 ETN(H),,,,,,,
500055,KOSPI,신한 인버스 Russell 2000 ETN,,,,,,,
500003,KOSPI,신한 인버스 WTI원유 선물 ETN(H),,,,,,,
500008,KOSPI,신한 인버스 구리 선물 ETN(H),,,,,,,
500006,KOSPI,신한 인버스 금 선물 ETN(H),,,,,,,
500010,KOSPI,신한 인버스 다우존스지수 선물 ETN(H),,,,,,,
500012,KOSPI,신한 인버스 달러인덱스 선물 ETN(H),,,,,,,
500005,KOSPI,신한 인버스 브렌트원유 선물 ETN(H),,,,,,,
500014,KOSPI,신한 인버스 옥수수 선물 ETN(H),,,,,,,
500007,KOSPI,신한 인버스 은 선물 ETN(H),,,,,,,
500063,KOSPI,신한 인버스 코스닥 150 선물 ETN,,,,,,,
500061,KOSPI,신한 인버스 코스피 200 선물 ETN,,,,,,,
500024,KOSPI,신한 인버스 콩 선물 ETN(H),,,,,,,
500062,KOSPI,신한 코스닥 150 ETN,,,,,,,
500060,KOSPI,신한 코스피 200 ETN,,,,,,,
500023,KOSPI,신한 콩 선물 ETN(H),,,,,,,
50G141,KOSPI,신한G141삼성전자콜,,,,,,,
50G142,KOSPI,신한G142삼성전자콜,,,,,,,
50G143,KOSPI,신한G143삼성전자콜,,,,,,,
50G144,KOSPI,신한G144삼성전자풋,,,,,,,
50G145,KOSPI,신한G145삼성전자풋,,,,,,,
50G146,KOSPI,신한G146삼성전자풋,,,,,,,
50G151,KOSPI,신한G151삼성SDI풋,,,,,,,
50G152,KOSPI,신한G152삼성SDI풋,,,,,,,
50G155,KOSPI,신한G155LG화학풋,,,,,,,
50G158,KOSPI,신한G158SK이노콜,,,,,,,
50G161,KOSPI,신한G161현대차콜,,,,,,,
50G162,KOSPI,신한G162현대차콜,,,,,,,
50G163,KOSPI,신한G163현대차풋,,,,,,,
50G164,KOSPI,신한G164현대차풋,,,,,,,
50G165,KOSPI,신한G165기아콜,,,,,,,
50G166,KOSPI,신한G166기아콜,,,,,,,
50G167,KOSPI,신한G167기아콜,,,,,,,
50G168,KOSPI,신한G168기아풋,,,,,,,
50G171,KOSPI,신한G171모비스콜,,,,,,,
50G172,KOSPI,신한G172모비스풋,,,,,,,
50G175,KOSPI,신한G175네이버풋,,,,,,,
50G176,KOSPI,신한G176네이버풋,,,,,,,
50G178,KOSPI,신한G178카카오풋,,,,,,,
50G182,KOSPI,신한G182NC소프트풋,,,,,,,
50G183,KOSPI,신한G183넷마블콜,,,,,,,
50G184,KOSPI,신한G184넷마블콜,,,,,,,
50G187,KOSPI,신한G187하나금융콜,,,,,,,
50G189,KOSPI,신한G189KB금융콜,,,,,,,
50G190,KOSPI,신한G190KB금융콜,,,,,,,
50G191,KOSPI,신한G191POSCO콜,,,,,,,
50G192,KOSPI,신한G192POSCO콜,,,,,,,
50G193,KOSPI,신한G193롯데케미콜,,,,,,,
50G194,KOSPI,신한G194삼성물산콜,,,,,,,
50G195,KOSPI,신한G195삼성물산풋,,,,,,,
50G196,KOSPI,신한G196삼성전자콜,,,,,,,
50G197,KOSPI,신한G197삼성전자콜,,,,,,,
50G198,KOSPI,신한G198삼성전자콜,,,,,,,
50G199,KOSPI,신한G199삼성전자콜,,,,,,,
50G200,KOSPI,신한G200삼성전자풋,,,,,,,
50G201,KOSPI,신한G201삼성전자풋,,,,,,,
50G202,KOSPI,신한G202삼성전자풋,,,,,,,
50G203,KOSPI,신한G203삼성전자풋,,,,,,,
50G204,KOSPI,신한G204삼성전자풋,,,,,,,
50G205,KOSPI,신한G205삼성전자풋,,,,,,,
50G208,KOSPI,신한G208SK하이닉콜,,,,,,,
50G209,KOSPI,신한G209SK하이닉콜,,,,,,,
50G210,KOSPI,신한G210SK하이닉콜,,,,,,,
50G211,KOSPI,신한G211SK하이닉콜,,,,,,,
50G212,KOSPI,신한G212SK하이닉콜,,,,,,,
50G213,KOSPI,신한G213SK하이닉풋,,,,,,,
50G214,KOSPI,신한G214SK하이닉풋,,,,,,,
50G218,KOSPI,신한G218네이버콜,,,,,,,
50G219,KOSPI,신한G219네이버콜,,,,,,,
50G220,KOSPI,신한G220네이버풋,,,,,,,
50G221,KOSPI,신한G221네이버풋,,,,,,,
50G222,KOSPI,신한G222LG화학콜,,,,,,,
50G223,KOSPI,신한G223LG화학콜,,,,,,,
50G224,KOSPI,신한G224LG화학풋,,,,,,,
50G225,KOSPI,신한G225LG화학풋,,,,,,,
50G226,KOSPI,신한G226삼성SDI콜,,,,,,,
50G227,KOSPI,신한G227삼성SDI콜,,,,,,,
50G228,KOSPI,신한G228삼성SDI콜,,,,,,,
50G229,KOSPI,신한G229삼성SDI콜,,,,,,,
50G230,KOSPI,신한G230삼성SDI풋,,,,,,,
50G233,KOSPI,신한G233현대차콜,,,,,,,
50G234,KOSPI,신한G234현대차콜,,,,,,,
50G235,KOSPI,신한G235현대차콜,,,,,,,
50G236,KOSPI,신한G236POSCO콜,,,,,,,
50G237,KOSPI,신한G237POSCO콜,,,,,,,
50G238,KOSPI,신한G238POSCO콜,,,,,,,
50G239,KOSPI,신한G239POSCO콜,,,,,,,
50G240,KOSPI,신한G240기아콜,,,,,,,
50G241,KOSPI,신한G241기아콜,,,,,,,
50G242,KOSPI,신한G242기아콜,,,,,,,
50G243,KOSPI,신한G243기아콜,,,,,,,
50G244,KOSPI,신한G244기아콜,,,,,,,
50G245,KOSPI,신한G245기아콜,,,,,,,
50G246,KOSPI,신한G246기아풋,,,,,,,
50G249,KOSPI,신한G249KB금융콜,,,,,,,
50G250,KOSPI,신한G250KB금융콜,,,,,,,
50G251,KOSPI,신한G251모비스콜,,,,,,,
50G252,KOSPI,신한G252모비스콜,,,,,,,
50G253,KOSPI,신한G253모비스풋,,,,,,,
50G254,KOSPI,신한G254모비스풋,,,,,,,
50G255,KOSPI,신한G255모비스풋,,,,,,,
50H001,KOSPI,신한H001삼성전자콜,,,,,,,
50H002,KOSPI,신한H002삼성전자콜,,,,,,,
50H003,KOSPI,신한H003삼성전자콜,,,,,,,
50H004,KOSPI,신한H004삼성전자콜,,,,,,,
50H005,KOSPI,신한H005삼성전자콜,,,,,,,
50H006,KOSPI,신한H006삼성전자콜,,,,,,,
50H007,KOSPI,신한H007삼성전자콜,,,,,,,
50H008,KOSPI,신한H008삼성전자풋,,,,,,,
50H009,KOSPI,신한H009삼성전자풋,,,,,,,
50H010,KOSPI,신한H010삼성전자풋,,,,,,,
50H011,KOSPI,신한H011삼성전자풋,,,,,,,
50H012,KOSPI,신한H012SK하이닉콜,,,,,,,
50H013,KOSPI,신한H013SK하이닉콜,,,,,,,
50H014,KOSPI,신한H014SK하이닉콜,,,,,,,
50H015,KOSPI,신한H015SK하이닉콜,,,,,,,
50H016,KOSPI,신한H016SK하이닉콜,,,,,,,
50H017,KOSPI,신한H017SK하이닉콜,,,,,,,
50H018,KOSPI,신한H018SK하이닉풋,,,,,,,
50H019,KOSPI,신한H019SK하이닉풋,,,,,,,
50H020,KOSPI,신한H020SK하이닉풋,,,,,,,
50H021,KOSPI,신한H021엘지전자콜,,,,,,,
50H022,KOSPI,신한H022엘지전자콜,,,,,,,
50H023,KOSPI,신한H023엘지전자콜,,,,,,,
50H024,KOSPI,신한H024엘지전자콜,,,,,,,
50H025,KOSPI,신한H025엘지전자풋,,,,,,,
50H026,KOSPI,신한H026엘지전자풋,,,,,,,
50H027,KOSPI,신한H027삼성전기콜,,,,,,,
50H028,KOSPI,신한H028삼성전기콜,,,,,,,
50H029,KOSPI,신한H029삼성전기콜,,,,,,,
50H030,KOSPI,신한H030LG화학콜,,,,,,,
50H031,KOSPI,신한H031LG화학콜,,,,,,,
50H032,KOSPI,신한H032LG화학콜,,,,,,,
50H033,KOSPI,신한H033LG화학콜,,,,,,,
50H034,KOSPI,신한H034LG화학콜,,,,,,,
50H035,KOSPI,신한H035LG화학풋,,,,,,,
50H036,KOSPI,신한H036LG화학풋,,,,,,,
50H037,KOSPI,신한H037삼성SDI콜,,,,,,,
50H038,KOSPI,신한H038삼성SDI콜,,,,,,,
50H039,KOSPI,신한H039삼성SDI콜,,,,,,,
50H040,KOSPI,신한H040삼성SDI콜,,,,,,,
50H041,KOSPI,신한H041삼성SDI풋,,,,,,,
50H042,KOSPI,신한H042SK이노콜,,,,,,,
50H043,KOSPI,신한H043SK이노콜,,,,,,,
50H044,KOSPI,신한H044SK이노콜,,,,,,,
50H045,KOSPI,신한H045SK이노콜,,,,,,,
50H046,KOSPI,신한H046SK이노풋,,,,,,,
50H047,KOSPI,신한H047SK이노풋,,,,,,,
50H048,KOSPI,신한H048현대차콜,,,,,,,
50H049,KOSPI,신한H049현대차콜,,,,,,,
50H050,KOSPI,신한H050현대차콜,,,,,,,
50H051,KOSPI,신한H051현대차콜,,,,,,,
50H052,KOSPI,신한H052현대차콜,,,,,,,
50H053,KOSPI,신한H053현대차풋,,,,,,,
50H054,KOSPI,신한H054현대차풋,,,,,,,
50H055,KOSPI,신한H055기아콜,,,,,,,
50H056,KOSPI,신한H056기아콜,,,,,,,
50H057,KOSPI,신한H057기아콜,,,,,,,
50H058,KOSPI,신한H058기아콜,,,,,,,
50H059,KOSPI,신한H059기아콜,,,,,,,
50H060,KOSPI,신한H060기아콜,,,,,,,
50H061,KOSPI,신한H061기아풋,,,,,,,
50H062,KOSPI,신한H062기아풋,,,,,,,
50H063,KOSPI,신한H063기아풋,,,,,,,
50H064,KOSPI,신한H064모비스콜,,,,,,,
50H065,KOSPI,신한H065모비스콜,,,,,,,
50H066,KOSPI,신한H066모비스풋,,,,,,,
50H067,KOSPI,신한H067KB금융콜,,,,,,,
50H068,KOSPI,신한H068KB금융콜,,,,,,,
50H069,KOSPI,신한H069KB금융콜,,,,,,,
50H070,KOSPI,신한H070KB금융풋,,,,,,,
50H071,KOSPI,신한H071하나금융콜,,,,,,,
50H072,KOSPI,신한H072하나금융콜,,,,,,,
50H073,KOSPI,신한H073하나금융콜,,,,,,,
50H074,KOSPI,신한H074하나금융풋,,,,,,,
50H075,KOSPI,신한H075네이버콜,,,,,,,
50H076,KOSPI,신한H076네이버콜,,,,,,,
50H077,KOSPI,신한H077네이버콜,,,,,,,
50H078,KOSPI,신한H078네이버콜,,,,,,,
50H079,KOSPI,신한H079네이버풋,,,,,,,
